2 1963 486
3 2701 743
4 3166 899
5 3458 1049
6 3875 1042
7 4556 1300
8 5241 1428
9 5903 1533
10 6600 1644
11 6976 1720
12 7381 1806
13 8045 1824
14 8734 1926
15 9397 1838
16 10075 1961
