2 2077 2288
3 2768 3372
4 3569 4302
5 4063 5333
6 4916 6233
7 5464 7074
8 6077 7877
9 6822 8612
10 7573 8610
11 7695 7469
12 8727 6088
13 8331 6444
14 9622 7423
15 9575 6948
16 10152 7936
