2 2798 3069
3 3137 3587
4 3960 3824
5 4553 4722
6 5763 5476
7 6372 5851
8 7207 7590
9 8393 12603
10 8762 9442
11 9367 8702
12 10350 8760
13 10965 10944
14 11945 17923
15 13237 12348
16 13441 12049
