2 1668 1677
3 2114 2140
4 2477 2480
5 2694 2707
6 2814 7823
7 2847 6554
8 3190 10368
9 3032 7491
10 3360 12911
11 3067 14146
12 2962 12160
13 3218 13234
14 3423 14178
15 3576 15639
16 1246 1258
