2 2758 3060
3 3105 3496
4 3661 3770
5 4549 6031
6 5607 8727
7 6252 10081
8 7170 11356
9 9012 12563
10 8854 12999
11 9605 9574
12 10367 10191
13 11120 9983
14 11779 11246
15 12793 12178
16 13200 12013
