2 935 427
3 1243 539
4 1567 589
5 1719 619
6 1862 604
7 1940 891
8 2464 875
9 2423 881
10 3481 930
11 2835 963
12 3898 977
13 3718 1020
14 4468 1061
15 4933 1047
16 4119 1075
