2 991 343
3 1186 465
4 1376 598
5 1422 722
6 3895 804
7 3744 963
8 4372 1073
9 4903 1175
10 5594 1312
11 5650 1427
12 8235 1511
13 7167 1673
14 8044 1795
15 8266 1747
16 7285 1930
