2 1992 3452
3 3667 5144
4 4382 6793
5 5240 8148
6 4975 9682
7 5435 11213
8 4894 12722
9 5296 13747
10 4812 15150
11 5125 16521
12 4750 17938
13 5047 18607
14 4716 19828
15 4940 21109
16 4685 22394
