2 1877 924
3 2380 1379
4 3208 1739
5 3578 2170
6 4136 1842
7 4601 1984
8 4709 2271
9 5525 2514
10 5656 2714
11 7735 2359
12 6677 2624
13 7488 2932
14 7238 2953
15 6878 2957
16 7469 3273
