2 2453 1955
3 3686 2348
4 3992 2560
5 6230 3326
6 5811 5272
7 5987 7544
8 7871 4925
9 7767 9676
10 7925 10576
11 9911 11653
12 10493 12602
13 10832 13441
14 10864 11747
15 11136 12660
16 20629 9786
