2 2190 1911
3 2518 2777
4 3225 3580
5 3192 4220
6 3595 5010
7 3484 5656
8 3744 6208
9 3598 6547
10 3825 7431
11 3680 7333
12 3843 7457
13 3760 9001
14 3874 9396
15 3963 8635
16 2941 3184
