2 1089 939
3 1387 1323
4 1201 1178
5 1211 1279
6 1228 1270
7 1043 1217
8 1130 989
9 1111 1067
10 1012 819
11 865 1049
12 906 961
13 541 892
14 745 869
15 692 763
16 770 831
