2 1588 680
3 2610 1151
4 3139 1549
5 3935 1966
6 5192 1848
7 5096 2171
8 5763 2675
9 6029 3445
10 6954 2281
11 7605 4113
12 9543 2458
13 9679 2669
14 9421 2879
15 10113 3041
16 11335 3160
